AbB 1, 89: 9	ù ni-pu-ti ni-pi-at
AbB 1, 89: 10	ú-ul ti-de-e
AbB 1, 89: 11	ù i-na a-ḫi-ti 1 GUR še-a-am
AbB 1, 89: 12	la ar-šu-ú
AbB 1, 89: 13	ù ša [x-x-x-...]
AbB 1, 89: 14	a-na MU.2.[K]A[M o-o]
AbB 1, 89: 15	ù ṭe-e-m[⌈i⌉]
AbB 1, 89: 16	ù a-la<-ak>-ti ù [x-o]
AbB 1, 89: 17	ù KU₃.BABBAR ša i-šu-ú
AbB 1, 89: 18	ú-ul ti-de-e
AbB 1, 89: 19	šum-ma i-na ki-it-tim
AbB 1, 89: 20	a-ḫi 2 at-ta ù ta-ma-ra-ṣa
AbB 1, 89: 21	še-a-am ša 2 GIN₂ KU₃.BABBAR
AbB 1, 89: 22	ša qá-ti <DIŠ:>ṣi-lí-D:UTU
AbB 1, 89: 23	a-na ma-li i-na-di-na-ku
AbB 1, 89: 24	li-qí-am-ma
AbB 1, 89: 25	it-ti še-e-ka bi-la
AbB 1, 89: 26	ú-sa-ta-am an-ni//-tam
AbB 1, 89: 27	e-li-ia ri-ši
AbB 1, 89: 28	ṭe-e-mi ù a-la-ak-ti
AbB 1, 89: 29	ù mu-uš-ke-nu-ti
AbB 1, 89: 30	⌈ù⌉-ul ti-de-e
AbB 1, 89: 31	ù lú we-da-ta pí-di al-kam
AbB 1, 90: 1	a-na be-lí-ia
AbB 1, 90: 2	qí-bí-ma
AbB 1, 90: 3	um-ma <DIŠ:>ṣi-lí-D:UTU-ma
AbB 1, 90: 4	360 GUR A.ŠA₃ mu-un-ḫi-a-tum
AbB 1, 90: 5	300 GUR A.ŠA₃ SU₇
AbB 1, 90: 6	132 GUR A.ŠA₃ IGI URU:KI
AbB 1, 90: 7	130 GUR A.ŠA₃ ḪI.IŠ SAR
AbB 1, 90: 8	64 GUR A.ŠA₃ A.GAR₃ GU.LA
AbB 1, 90: 9	986 GUR
AbB 1, 90: 10	še-um ip-pa-še-er a-nu-um-ma
AbB 1, 90: 11	DIŠ:D:EN.ZU-da-mi-iq it-ta-al-kam
AbB 1, 90: 12	li-pu-ul-ka ù ma-aš-ka-ni-i-ka
AbB 1, 90: 13	at-ta ta-a-mu-ur
AbB 1, 90: 14	a-wi-lu-ú be-el ÉŠ.GAR₃-im
AbB 1, 90: 15	ù ni-PI?-i-im šum-ma i-na bi-ti-ka
AbB 1, 90: 16	ù ma-aš-ka-ni-i-ka qá-⌈a⌉-tum ḫa-li-ip-tum
AbB 1, 90: 17	še-um 1 GUR 2 GUR ib-ba-⌈a⌉-ši
AbB 1, 90: 18	li-iq-bu-ú-kum
AbB 1, 91: 1	a-na <DIŠ:>DINGIR-pi-la-aḫ
AbB 1, 91: 2	qí-bí-ma
AbB 1, 91: 3	um-ma <DIŠ:>D:ŠA₃.ZI-ga-mi-il₅-ma
AbB 1, 91: 4	ṣa-ba-am ma-la i-na pi
AbB 1, 91: 5	ku-nu-u[k]-ki-im
AbB 1, 91: 6	ša-aṭ-r[⌈u⌉-x]
AbB 1, 91: 7	ku-sà-⌈a⌉-[am]-ma
AbB 1, 91: 8	šu-ri-[a-⌈a⌉]m
AbB 1, 91: 9	ù šum-ma
AbB 1, 91: 10	la ta-mu-ur-šu-nu-ti
AbB 1, 91: 11	aš-ša-ti-šu-nu-ti
AbB 1, 91: 12	ku-sà-a-am-ma
AbB 1, 91: 13	šu-ri-a-[a]m
AbB 1, 91: 14	DIŠ:ṣú-ḫu-tum
AbB 1, 91: 15	DIŠ:a-lí-KASKAL+TUR-ti
AbB 1, 91: 16	ŠEŠ <DIŠ:>D:EN.ZU-a-bu-um
AbB 1, 91: 17	<B:>NU.BANDA₃ <DIŠ:>NIG₂.GA-D:NANNA
AbB 1, 92: 1	a-na <DIŠ:>GEME₂-ka-la-tim
AbB 1, 92: 2	qí-bí-ma
AbB 1, 92: 3	um-ma <DIŠ:>D:UTU-mu-še-zi-ib-ma
AbB 1, 92: 4	D:UTU ⌈ù⌉ D:AMAR.UTU li-ba-al-li-ṭú-ki
AbB 1, 92: 5	aš-šum A.ŠA₃-im ša at-ti
AbB 1, 92: 6	ù <DIŠ:>na-ra-am-ta-ni ti-iṣ-bu-ta-ti-na
AbB 1, 92: 7	a-na <DIŠ:>DUMU-UD.KIB.NUN:KI ṭup-pí ù ṭup-pí <DIŠ:>TAB.BA-tum
AbB 1, 92: 8	ú-da-ni-nam-ma uš-ta-bi-lam
AbB 1, 92: 9	a-di a-la-kam A.ŠA₃-am ú-ul i-zu-za-ki-na-ši-im
AbB 1, 92: 10	i-na a-la-ki-ia
AbB 1, 92: 11	a-na <B:>DI.KUD <ON:>UD.KIB.NUN:KI
AbB 1, 92: 12	ú-ta-ḫa-ki-na-ti-na
AbB 1, 92: 13	a-wa-ti-ki-na i-ma-ru-ú-ma
AbB 1, 92: 14	E₂.GAL i-ka-ša-du-ma
AbB 1, 92: 15	ḫi-bi-il-ta-ki ú-ga-ma-ra-ki-im
AbB 1, 92: 16	ap-lu-tum ṣe-ḫe-er-tum ù ra-bi-tum
AbB 1, 92: 17	i-na <ON:>UD.KIB.NUN:KI ú-ul i-ba-aš-ši
AbB 1, 93: 1	a-na <DIŠ:>SIG-er-ṣe-tim qí-bí-ma
AbB 1, 93: 2	um-ma <DIŠ:>še-le-bu-um-ma
AbB 1, 93: 3	D:UTU ù D:AMAR.UTU lu da-ri li-ba-al-li-ṭú-[ka]
AbB 1, 93: 4	aš-šum ṭe₄-em GIŠ:MA₂ ša DUMU.ME [x-x-...]
AbB 1, 93: 5	ra-ak-bu-ú GIŠ:MA₂ <B:>AGA.US₂ [x-...]
AbB 1, 93: 6	a-aṣ-ba-at-ma a-na <ON:>KA₂.DINGIR.RA:K[⌈I⌉]
AbB 1, 93: 7	aṭ-ru-ud-ma <B:>UGULA.AGA.US₂ [x-x-...]
AbB 1, 93: 8	DIŠ:IR₃-ì-lí-šu im-ḫu-ru-ma
AbB 1, 93: 9	ni-pa-tu-ia na-pa-a
AbB 1, 93: 10	[x-x-x-x-x-x]-RI?
AbB 1, 93: 11	[...]
AbB 1, 93: 12	[x-...]
AbB 1, 93: 13	[]
AbB 1, 94: 1	⌈a⌉-[n]⌈a⌉ <DIŠ:>da-da-a
AbB 1, 94: 2	[qí-b]í-ma
AbB 1, 94: 3	[um-ma <DIŠ:>x]-na-su-[x]-ma
AbB 1, 94ʾ: 1	[x] te-li-i
AbB 1, 94ʾ: 2	it-ti <B:>DAM.GAR₃
AbB 1, 94ʾ: 3	am-ra-am-ma
AbB 1, 94ʾ: 4	šu-bi-lam
AbB 1, 94ʾ: 5	a-na ka-šum-ma
AbB 1, 94ʾ: 6	ša aq-[bu]-ku
AbB 1, 94ʾ: 7	la ta-ma-ši
AbB 1, 94ʾ: 8	ki-me-er-tam 2
AbB 1, 94ʾ: 9	i-na la-ḫi-a-nim
AbB 1, 94ʾ: 10	šu-bi-lam
AbB 1, 94ʾ: 11	bi-i[l]-la-tam
AbB 1, 94ʾ: 12	šu-bi-lam
AbB 1, 95: 1	a-na <DIŠ:>D:AMAR.UTU-na-ṣi-ir
AbB 1, 95: 2	qí-bí-ma
AbB 1, 95: 3	um-ma <DIŠ:>TAB.BA-tum-ma
AbB 1, 95: 4	D:UTU ù D:AMAR.UTU li-ba-al-li-ṭú-ka
AbB 1, 95: 5	DIŠ:e-tel-KA-D:na-bi-um a-ḫu-ka
AbB 1, 95: 6	il-li-kam-ma um-ma šu-ú-ma
AbB 1, 95: 7	ṣú-ḫa-ru-ú-ia SIG₂.ḪI.A na-šu-ú-ma
AbB 1, 95: 8	DIŠ:da-da-a i-mu-ur-šu-nu-ti-ma
AbB 1, 95: 9	ki-ma ia-ti qá-bé-e
AbB 1, 95: 10	it-ti-šu-nu iš-ta-BI?-ma
AbB 1, 95: 11	SIG₂.ḪI.A im-ta-ša-aḫ
AbB 1, 95: 12	u₃ KU₃.BABBAR <B:>UM.MI.A úḫ-ta-al-li-iq
AbB 1, 95: 13	šu-ur-qú-um i-na mu-ḫi-ka
AbB 1, 95: 14	na-a-di
AbB 1, 95: 15	al-kam-ma a-wi-lum an-ni-a-tim
AbB 1, 95: 16	a-mu-ur-ši-na-ti
AbB 1, 95: 17	DIŠ:ša-at-D:AMAR.UTU
AbB 1, 95: 18	DAM DIŠ:i-bi-D:NIN.ŠUBUR a-ḫi-ka
AbB 1, 95: 19	um-ma ši-i-ma a-na ṣe-er
AbB 1, 95: 20	ri-qú-ú-ma wa-aš-bu
AbB 1, 95: 21	ṣi-di-tam ni-ša-ap-pa-ak-ma
AbB 1, 95: 22	še-a-am ša i-na i-bu-ri
AbB 1, 95: 23	il-qú-ú li-ku-ul
AbB 1, 96: 1	a-na <DIŠ:>it-ti-D:UTU-ba-la-su
AbB 1, 96: 2	qí-bí-ma
AbB 1, 96: 3	um-ma <DIŠ:>D:MA.TU-ma-gir-ma
AbB 1, 96: 4	D:UTU ù D:AMAR.UTU li-ba-al-li-ṭú-ka
AbB 1, 96: 5	DIŠ:ša-lim-pa-li-iḫ-D:UTU [x-x]
AbB 1, 96: 6	a-na ṣe-ri-ka aṭ-ṭar-dam
AbB 1, 96: 7	še-e ša <ON:>BAD₃-ḫa-am-mu-ra-bi
AbB 1, 96: 8	ša i-ba-aš-šu-ú tap-pu-ut-zu
AbB 1, 96: 9	a-li-ik-ma a-na GIŠ:MA₂ šu-ur-ki-ib
AbB 1, 96: 10	ù i-na še-im a-ḫi-tim
AbB 1, 96: 11	ša i-ba-aš-šu-ú
AbB 1, 96: 12	10 ŠE.GUR i-di-iš-šum
AbB 1, 96: 13	še-um šu-ú i-na i-ni-ka
AbB 1, 96: 14	la i-iq-qí-ir
AbB 1, 97: 1	a-na <DIŠ:>ì-lí-i-qí-ša ù [x-...]
AbB 1, 97: 2	qí-bí-ma
AbB 1, 97: 3	um-ma <DIŠ:>ta-ri-ba-IŠ₈.TÁR
AbB 1, 97: 4	ú-sa-at te-pu-ša-ni-in-ni
AbB 1, 97: 5	D:UTU ù D:AMAR.UTU li-ri-ba-ku-nu-ši
AbB 1, 97: 6	DUMU.MEŠ <DIŠ:>šu-mu-un-li-ib-ši
AbB 1, 97: 7	3 GIN₂ KU₃.BABBAR il-t[e]-q[ú]-ma
AbB 1, 97: 8	[x-x-x-x-x-x-x]-zu
AbB 1, 97ʾ: 1	[a]r-ḫi-iš li-qí-a [x-...]
AbB 1, 97ʾ: 2	i-na BAD₃ lu-um-si-ma
AbB 1, 97ʾ: 4	2 NA.AŠ.BAR i-la-ku-nim-ma
AbB 1, 97ʾ: 5	ša e-li-ku-nu ma-ar-ṣú
AbB 1, 97ʾ: 6	i-pu-šu
AbB 1, 97ʾ: 7	2 GIN₂ KU₃.BABBAR [x]-BI?-[x-x]
AbB 1, 97ʾ: 8	<B:>SANGA D:INANA IB?-[x-x-x-x]
AbB 1, 97ʾ: 9	um-ma šu-m[a ...]
AbB 1, 97ʾ: 10	DIŠ:ì-lí-i-qí-ša-a[m ...]
AbB 1, 97ʾ: 11	[x-x]-i-[x]-DI?-[x]
AbB 1, 97ʾ: 12	il-qú-ú GIŠ:BÁN [x-x-...]
AbB 1, 97ʾ: 13	li-[...]
AbB 1, 98: 1	a-na <DIŠ:>la-ma-sà-ni
AbB 1, 98: 2	qí-bí-ma
AbB 1, 98: 3	u[m]-ma <DIŠ:>du-[š]u-up-tum-ma
AbB 1, 98: 4	[b]e-lí ⌈D:⌉AMAR.UTU ù be-el-ti D:ṣar-pa-ni-⌈i⌉[t]
AbB 1, 98: 5	aš-šu-mi-ia da-ri-iš u₄-mi
AbB 1, 98: 6	li-ba-a[l]-li-ṭú-ki
AbB 1, 98: 7	0,2.4 ZÚ.LUM 0,1 ZIZ₂.AN.NA
AbB 1, 98: 8	28 KU₆.ḪI.A
AbB 1, 98: 9	ù 3 mi-si KU₆ ra-ab-bu-[tim]
AbB 1, 98: 10	uš-ta-bi-la-ak-k[i]m
AbB 1, 99: 1	⌈a⌉-n[a] a-bi-ia
AbB 1, 99: 2	qí-bí-ma
AbB 1, 99: 3	um-ma <DIŠ:>D:ZA.MÀ.MÀ-ḫa-zi-i[r]
AbB 1, 99: 4	ma-ru-ka-ma
AbB 1, 99: 5	iš-tu u₄-um te-e-zi-ba-an-ni
AbB 1, 99: 6	qú-um-ma-li am-ta-la
AbB 1, 99: 7	ša a-bi iq-[b]u-ú
AbB 1, 99: 8	1 UDU.NITA₂ I₃.GIŠ
AbB 1, 99: 9	a-bi li-ša-bi-lam
AbB 1, 99: 10	la ú-ḫa-ru-nim li-iḫ-mu-ṭú-ú-nim
AbB 1, 100: 1	a-na a-bi-ia
AbB 1, 100: 2	qí-bí-ma
AbB 1, 100: 3	um-ma <DIŠ:>IR₃-D:LA.AḪ.MU-ma
AbB 1, 100: 4	D:UTU ù D:AMAR.UTU da-ri-iš u₄-mi
AbB 1, 100: 5	a-bi ka-ta li-ba-al-li-ṭú
AbB 1, 100: 6	a-bi at-ta lu ša-al-ma-ta lu ba-al-ṭa-ta
AbB 1, 100: 7	DINGIR na-ṣ[i]-i[r] ⌈a⌉-bi-ia ka-ta re-eš-ka a-na da-mi-iq-tim 2
AbB 1, 100: 8	li-ki-il
AbB 1, 100: 9	a-na šu-lum a-bi-ia aš-pu-ra-am
AbB 1, 100: 10	šu-lum a-bi-ia ka-ta ma-ḫar D:UTU ù D:AMAR.UTU
AbB 1, 100: 11	lu da-ri
AbB 1, 100: 12	aš-šum ša a-bi iš-pu-ra-am
AbB 1, 100: 13	um-ma a-bi-ma
AbB 1, 100: 14	da-ba-ab DUMU.MEŠ <DIŠ:>pu-ḫu-um <B:>SIPA
AbB 1, 100: 15	ib-ba-ši-ma
AbB 1, 100: 16	a-wi-lum <DIŠ:>ku-ub-bu-ru-um <B:>DI.KUD
AbB 1, 100: 17	ša KU₃.BABBAR in-na-ad-nu-šum
AbB 1, 100: 18	KU₃.BABBAR šu-a-ti it-ta-d[i-i]n
AbB 1, 100: 19	ka-ni-ik KU₃.BABBAR ša ta-ad-di-nu-šu-nu-ši-im
AbB 1, 100: 20	li-qí-a-ma a-na ma-aḫ-ri-ia al-kam-ma
AbB 1, 100: 21	LU₂:mu-uš-ke-e-nam la i-ṣa!<a>-ab-ba-tu
AbB 1, 100: 22	ša a-bi iš-pu-ra-am
AbB 1, 100: 23	ki-ma a-bi iš-pu-ra-am
AbB 1, 100: 24	2 ka-ni-ki šu-nu-ti
AbB 1, 100: 25	a-na ma-ḫar a-bi-ia ka-ta
AbB 1, 100: 26	DIŠ:tak-la-ku-a-na-D:AMAR.UTU IR₃-ka
AbB 1, 100: 27	uš-ta-bi-lam
AbB 1, 100: 28	ki-ma ka-ni-ki šu-nu-ti
AbB 1, 100: 29	a-bi i-ta-am-ru
AbB 1, 100: 30	a-na ma-aḫ-ri-ia li-te-er-ra-am
AbB 1, 100: 31	pu-ul-lu-sa-ku-ma
AbB 1, 100: 32	a-na ma-ḫar a-bi-ia ú-ul al-li-kam a-bi at-ta
AbB 1, 100: 33	a-na a-wa-tim la ta-ṣa-ab-ba-tam
AbB 1, 101: 1	a-na ka-ar <ON:>UD.KIB.NUN:KI
AbB 1, 101: 2	ù <B:>UGULA LU₂:GIŠ:MA₂
AbB 1, 101: 3	qí-bí-ma
AbB 1, 101: 4	um-ma DUMU.MEŠ-ma ù [x-x-x-x//-x-x]
AbB 1, 101: 5	D:UTU ù D:AMAR.UTU li-ba-al-li-ṭú
AbB 1, 101: 6	DIŠ:a-lí-KASKAL<+KUR>-ti i-na ú-um ta-al<-li>-kam
AbB 1, 101: 7	i-na ṣú-ba-tim ša-ra-qí-im
AbB 1, 101: 8	bu-ur DIŠ:ma-an-nu-um-ki-D:UTU
AbB 1, 101: 9	qá-ta-ti-šu il-qí
AbB 1, 101: 10	aš-šum qá-ta-ti-šu
AbB 1, 101: 11	il-qú-ú i-ta-al-kam
AbB 1, 101: 12	i-zi-iz-ma wa-ar<-ka>-ta
AbB 1, 101: 13	pu-ru-ús
AbB 1, 101: 14	1 LU₂ TUR+DIŠ <DIŠ:>šu-nu-ma-DINGIR
AbB 1, 101: 15	ú-ul i-ba-ši
AbB 1, 101: 16	2 TUR+DIŠ <DIŠ:>ta-ri-bu-um
AbB 1, 101: 17	DUMU <DIŠ:>i-din-D:NIN.ŠUBUR
AbB 1, 101: 18	1 <DIŠ:>LU₂:a-si-rum DUMU <DIŠ:>a-ḫa-am-ar-ši
AbB 1, 101: 19	1 <DIŠ:>i-bi-D:NIN.ŠUBUR
AbB 1, 101: 20	DUMU <DIŠ:>D:UTU-ḫa-zi-ir
AbB 1, 101: 21	ú-ul i-ba-ši
AbB 1, 101: 22	ṭup-pí an-ni-a-am
AbB 1, 101: 23	i-na a-ma-ri LU₂.MEŠ a-la-kam
AbB 1, 101: 24	li-pu-šu-ni
AbB 1, 102: 1	iš-tu ITU:SIG₄.A
AbB 1, 102: 2	aš-šum ṣe-eḫ-ḫe-ru-ti-ia i-ta-ap-lu-si-im
AbB 1, 102: 3	ú-na-aḫ-ḫi-id-ka
AbB 1, 102: 4	U₄.4.KAM a-di i-na-an-na
AbB 1, 102: 5	ṭe₄-em ši-ip-ra-tim ma-la i-pu-šu
AbB 1, 102: 6	u₃ A.ŠA₃ ŠE GIŠ.I₃ ša i-pu-šu ú-ul ta-aš-pu-ra-am
AbB 1, 102: 7	DIŠ:na-bi-D:EN.ZU a-na <ON:>KA₂.DINGIR.RA:KI i-li-a-[a]m-ma
AbB 1, 102: 8	ṭe₄-em-ka ri-qá-am ú-ul ta-aš-pu-ra-am
AbB 1, 102: 9	i-na-an-na <DIŠ:>na-bi-D:EN.ZU
AbB 1, 102: 10	a-na ma-aḫ-ri-ka aṭ-ṭar-dam
AbB 1, 102: 11	it-ti-šu a-na A.ŠA₃ ri-id-ma
AbB 1, 102: 12	A.ŠA₃ ši-ip-ra-tim ma-la i-pu-šu
AbB 1, 102: 13	u₃ A.ŠA₃ ŠE.GIŠ.I₃ ša i-pu-šu
AbB 1, 102: 14	i-ta-ap-la-ás-ma
AbB 1, 102: 15	i-na ṭup-pí-ka pa-nam šu-úr-ši-a-am-ma
AbB 1, 102: 16	šu-up-ra-am
AbB 1, 102: 17	lu-uš-pu-ra-ak-kum-ma
AbB 1, 102: 18	še-um a-na ŠUKU ṣe-eḫ-ḫe-ru-tim
AbB 1, 102: 19	ù DUḪ.DURU₅ a-na ŠA₃.GAL GU₄.ḪI.A li-in-na-di-in
AbB 1, 102: 20	DIŠ:tak-la-ku-a-na-D:AMAR.UTU
AbB 1, 102: 21	it-ti <DIŠ:>na-bi-D:EN.ZU a-na <ON:>KA₂.DINGIR.RA:KI
AbB 1, 102: 22	ṭú-ur-dam
AbB 1, 103: 1	aš-šum ša a-bi iš-pu-ra-am
AbB 1, 103: 2	<B:>LUKUR_D:UTU ki-a-am iš-pu-ra-am
AbB 1, 103: 3	KU₃.BABBAR a-na a-ḫi-tim a-pa-li
AbB 1, 103: 4	i[t]-ti <B:>DAM.GAR₃ as-sú-ḫa-am-ma
AbB 1, 103: 5	a-na tap-pé-e a-ḫi-ia
AbB 1, 103: 6	aš-ta-na-ap-pa-ar-m[a]
AbB 1, 103: 7	ú-ul i-ip-pa-la-an-ni
AbB 1, 103: 8	še-UM! a-na a-lim-ma šu-ru-bi-[im]
AbB 1, 103: 9	NIG₂.ŠID e-[p]é-ši-im-ma
AbB 1, 103: 10	ù za-a-zi nu-ki-i[n ...]
AbB 1, 103: 11	[x-x-x-x-x-...]
AbB 1, 103: 12	[x-x-x-x-x-...]
AbB 1, 103: 13	nu-ba-ti-lu-[x-...]
AbB 1, 103: 14	<B:>LU₂:ḪUN.GA₂.MEŠ ša ka-l[⌈a⌉-...]
AbB 1, 103: 15	it-ti GU₄ i-ru-bu [x-...]
AbB 1, 103: 16	NI[G₂].ŠID ma-aḫ-ri-ka i-[ip-pu-šu]
AbB 1, 103: 17	⌈ù⌉ še-[u]m li-im-ma-[di-id]
AbB 1, 104: 1	DIŠ:na-bi-D:EN.ZU
AbB 1, 104: 2	ù <DIŠ:>ṣíl-lí-a-bi-DUG₃-ab
AbB 1, 104: 3	1 AB₂ u₃ 1/2 GIN₂ KU₃.BABBAR
AbB 1, 104: 4	a-na ma-aḫ-ri-ka uš-ta-bi-lam
AbB 1, 104: 5	it-ti-šu a-na A.ŠA₃ ri-id-ma
AbB 1, 104: 6	A.ŠA₃ ši-ip-ra-tim
AbB 1, 104: 7	ma-la a-di i-na-an-na in-ne-ep-šu
AbB 1, 104: 8	u₃ A.ŠA₃ ŠE.GIŠ.I₃ li-mu-úr-ma
AbB 1, 104: 9	ṭe₄-em-šu li-te-er-ra-am
AbB 1, 104: 10	DIŠ:ì-lí-re-ma-an-ni
AbB 1, 104: 11	e-si-ir-ma
AbB 1, 104: 12	ka-ni-ik 8 GU₄.ḪI.A
AbB 1, 104: 13	1 ḫa-ṣí-nu ZABAR
AbB 1, 104: 14	KI.LA₂ 2 MA.NA
AbB 1, 104: 15	ù 1 URUDU:ḫa-bu-da
AbB 1, 104: 16	KI.LA₂ 2/3 MA.NA
AbB 1, 104: 17	šu-uk-ni-ik-ma
AbB 1, 104: 18	a-na ma-aḫ-ri-ia šu-bi-lam
AbB 1, 105: 1	D:AMAR.UTU ra-i-im-k[⌈a⌉]
AbB 1, 105: 2	ša ib-nu-ka la-le-e l[i-...]
AbB 1, 105: 3	ù ši-bu-tim li-še-eb-[b]i-k[⌈a⌉]
AbB 1, 105: 4	aš-šu-mi-ia a-bi at-ta ma-ḫar D:AMAR.UTU
AbB 1, 105: 5	bu-lu-uṭ ṣi-bu-tum-ma
AbB 1, 105: 6	5 u₄-mi aš-ba-ku
AbB 1, 105: 7	DIŠ:&MUNUS:$šu-bu-ul-tum GEME₂-ka
AbB 1, 105: 8	GI:PISAN li-ša-ap-li-is-ka-ma
AbB 1, 105: 9	0,1.3 ŠE ú-šu-ur-ši
AbB 1, 105: 10	GI:PISAN ku-nu-uk-ki-ka
AbB 1, 105: 11	ku-nu-uk
AbB 1, 105: 12	ù ši-pa-as-sí-ka i-di 2
AbB 1, 105: 13	ar-ḫi-iš li-is-ni-qá-am-ma
AbB 1, 105: 14	DIŠ:D:EN.ZU-mu-ša-lim DUMU <DIŠ:>ib-ni-D:EN.ZU
AbB 1, 105: 15	um-ma šu-ma aš-šum A.ŠA₃ a-na <DIŠ:>a-ki-ia-a
AbB 1, 105: 16	šu-pu-ur-ma šum-ma i-le-eq-qú-ú
AbB 1, 105: 17	ka-ni-ka-ti-ia lu-ša-bi-il-m[a]
AbB 1, 105: 18	ṣi-bu-ti li-pu-ša-[...]
AbB 1, 105: 19	ṭe₄-em-ka šu-up-ra-a[m ...]
AbB 1, 105: 20	ka-ni-ka-at A.ŠA₃ li-ša-[...]
AbB 1, 106: 1	D:AMAR.UTU ra-i-im-ka a-ḫi 2 ka-ta
AbB 1, 106: 2	aš-šu-mi-ia li-la-ab-bi-ir-ka
AbB 1, 106: 3	a-ḫi 2 at-ta lu ša-al-ma-ta
AbB 1, 106: 4	ki-ma a-ḫi 2 at-ta ti-du-ú
AbB 1, 106: 5	ša-at-ta-am ú-ul SUM:SAR
AbB 1, 106: 6	ú-ul SUM EL.LUM:SAR
AbB 1, 106: 7	ú-ul si-ir-bi-it-ta-am
AbB 1, 106: 8	tu-ša-bi-lam
AbB 1, 106: 9	a-na-ku ú-ul a-ša-ap-pa-ra-ak-kum
AbB 1, 106: 10	ù at-ta šu-mi ú-ul ta-za-ak-ka-ar
AbB 1, 106: 11	DIŠ:mu-ba-lí-iṭ-D:AMAR.UTU
AbB 1, 106: 12	a-na ma-aḫ-ri-ka aṭ-ṭar-dam
AbB 1, 106: 13	ša 1 GIN₂ KU₃.BABBAR SUM:SAR
AbB 1, 106: 14	ša 1 GIN₂ KU₃.BABBAR SUM EL.LUM:SAR
AbB 1, 106: 15	ù si-ir-bi-it-ta-am
AbB 1, 106: 16	[ṣi-im-da-a]m-ma šu-bi-lam
AbB 1, 106: 17	[k]⌈a⌉-l[a š]a-at-ti a-na [K]I.SE₃.GA
AbB 1, 106: 18	[b]i-ib-bu-li-im ša É a-bi-ka
AbB 1, 106: 19	[mi]-na-a a-na-ad-di-in
AbB 1, 106: 20	⌈e⌉-[s]⌈i⌉-ir-ma GU₂.UN A.ŠA₃ u₃ KA.SIR₃ É
AbB 1, 106: 21	⌈i⌉-[n]a-di-im-ma 2 GIN₂ [x] GU₂? ma
AbB 1, 106: 22	a-na D:UT[U] ù be-el-ti-ia
AbB 1, 106: 23	ŠUKU-ti [x-x-x-x-x-x]
AbB 1, 106: 24	⌈ù⌉ ša uš-ta-bi-lam
AbB 1, 106: 25	[x]-da a-na É.BABBAR.RA
AbB 1, 106: 26	[x]-da a-na É <B:>UL.MAŠ ù É D:UTU
AbB 1, 106: 27	[x]-AD?-IG? li-ša-ki-lu
AbB 1, 106: 28	[D:n]⌈a⌉-bi-um be-li
AbB 1, 106: 29	[da-r]i-iš u₄-mi li-la-ab-bi-ir-ka
AbB 1, 107: 1	ṣe-eḫ-ḫe-ru-tum
AbB 1, 107: 2	ša a-na ma-aḫ-ri-ia wa-aš-bu-ma
AbB 1, 107: 3	i-ip-pa-l[⌈u⌉-ni]-in-ni
AbB 1, 107: 4	ŠUKU-tam iḫ-š[e-ḫu-m]a
AbB 1, 107: 5	a-na <ON:>KA₂.DING[IR.RA:KI]
AbB 1, 107: 6	a-na ma-[x-x-o]-⌈i⌉-im-ma
AbB 1, 107: 7	KI?/U₃?-NI?-[x-x]-ia
AbB 1, 107: 8	aš-pu-ur-ma
AbB 1, 107: 9	a-di-ni ú-ul i-tu-ur-ru-ni
AbB 1, 107: 10	ki-ma [x-...]
AbB 1, 107: 11	še-a[m ...]
AbB 1, 107: 12	TE?-[...]
AbB 1, 107: 13	i-n[⌈a⌉ ...-x]
AbB 1, 107: 14	[x-...-x]-ma
AbB 1, 107: 15	[x-...]
AbB 1, 107: 16	[x-...]
AbB 1, 107: 17	i-[x-x-x-x]
AbB 1, 107: 18	ṣe-eḫ-ḫe-ru-[t]um
AbB 1, 107: 19	ša ma-aḫ-ri-ia
AbB 1, 107: 20	ŠUKU-tam la i-ḫa-aš-še-ḫu
AbB 1, 108: 1	D:UTU ù D:AMAR.UTU li-ba-al-l[i-ṭ]ú-ka
AbB 1, 108: 2	lu ša-al-ma-ta
AbB 1, 108: 3	ki-ma ti-du-ú ša-ad-da-aq-dam
AbB 1, 108: 4	it-ti-ka ka-la-ma tu-uz-za-an-ni
AbB 1, 108: 5	ù ša-at-ta-am a-di i-na-an-na
AbB 1, 108: 6	mi-im-ma ú-ul tu-ša-bi-lam
AbB 1, 108: 7	pu-du-um ša <DIŠ:>a-pil-ì-lí-šu ŠADUB.BA
AbB 1, 108: 8	i-na mu-úḫ-ḫi-ia iš-ta-ak-nu
AbB 1, 108: 9	SUM:SAR SUM EL.LUM:SAR
AbB 1, 108: 10	si-ir-bi-it-ta-am KU₆
AbB 1, 108: 11	ù su-ka-an-an-ni-ni MUŠEN
AbB 1, 108: 12	šu-bi-lam-ma
AbB 1, 108: 13	ša ze-nu-ú 2 lu-sa-al-li-im
AbB 1, 108: 14	a-na pu-di-ia ḫi-še-eḫ-ta-am
AbB 1, 108: 15	ṣí-im-da-am-ma šu-bi-lam
AbB 1, 108: 16	ša-at-ta-am du-um-mu-qú-um
AbB 1, 108: 17	i-na li-ib-bi-ka li-ib-ši
AbB 1, 109ʾ: 1	[x-x-x-x-x-x-x-x-x-x-...]
AbB 1, 109ʾ: 2	aš-šum ṭe₄-em <ON:>ÍD:ra-pí-sa-ni-tim ša ta-aš-p[[⌈u⌉r ...]
